GeneId	TCGA-02-0079-01A-03R-0308-07	TCGA-02-0084-01A-03R-0308-07	TCGA-02-2470-01A-01R-0791-07	TCGA-02-2483-01A-01R-0791-07	TCGA-02-2486-01A-01R-0791-07	TCGA-06-0124-01A-01R-0213-07	TCGA-06-0125-01A-01R-0213-07	TCGA-06-0127-01A-01R-0308-07	TCGA-06-0128-01A-01R-0213-07	TCGA-06-0129-01A-01R-0213-07	TCGA-06-0133-01A-02R-0213-07	TCGA-06-0137-01B-02R-0213-07	TCGA-06-0140-01A-01R-0213-07	TCGA-06-0142-01A-01R-0213-07	TCGA-06-0143-01A-01R-0213-07	TCGA-06-0145-01A-05R-0213-07	TCGA-06-0152-01A-02R-0308-07	TCGA-06-0155-01B-01R-0524-07	TCGA-06-0238-01A-02R-0308-07	TCGA-06-0644-01A-02R-0308-07	TCGA-06-0646-01A-01R-0308-07	TCGA-06-1800-01A-01R-0598-07	TCGA-06-1801-01A-02R-0598-07	TCGA-06-1802-01A-01R-0598-07	TCGA-06-1805-01A-01R-0598-07	TCGA-06-2557-01A-01R-0791-07	TCGA-06-2558-01A-01R-0791-07	TCGA-06-2559-01A-01R-0791-07	TCGA-06-2561-01A-02R-0791-07	TCGA-06-2562-01A-01R-0791-07	TCGA-06-2566-01A-01R-0791-07	TCGA-06-2569-01A-01R-0791-07	TCGA-06-2570-01A-01R-0791-07	TCGA-08-0358-01A-01R-0308-07	TCGA-12-0616-01A-01R-0308-07	TCGA-12-0620-01A-01R-0308-07	TCGA-12-1088-01A-01R-0524-07	TCGA-12-1089-01A-01R-0524-07	TCGA-12-1090-01A-01R-0524-07	TCGA-12-1091-01A-01R-0524-07	TCGA-12-1096-01A-01R-0524-07	TCGA-12-1097-01B-01R-0524-07	TCGA-12-1099-01A-01R-0524-07	TCGA-12-1597-01B-01R-0918-07	TCGA-12-1598-01A-01R-0598-07	TCGA-12-1599-01A-01R-0598-07	TCGA-12-1600-01A-01R-0598-07	TCGA-12-1602-01A-01R-0598-07	TCGA-12-3646-01A-01R-0918-07	TCGA-12-3649-01A-01R-0918-07	TCGA-12-3650-01A-01R-0918-07	TCGA-12-3651-01A-01R-0918-07	TCGA-12-3652-01A-01R-0918-07	TCGA-12-3653-01A-01R-0918-07	TCGA-14-0736-01A-01R-0524-07	TCGA-14-0812-01B-01R-0598-07	TCGA-14-0865-01B-01R-0598-07	TCGA-14-0866-01B-01R-0598-07	TCGA-14-1034-01A-01R-0524-07	TCGA-14-1453-01A-01R-0524-07	TCGA-14-1454-01A-01R-0524-07	TCGA-14-1455-01A-01R-0598-07	TCGA-14-1456-01C-01R-0791-07	TCGA-14-1458-01A-01R-0598-07	TCGA-14-1795-01A-01R-0598-07	TCGA-14-1823-01A-01R-0598-07	TCGA-14-1825-01A-01R-0598-07	TCGA-14-1827-01A-01R-0598-07	TCGA-14-1829-01A-01R-0598-07	TCGA-14-2554-01A-01R-0791-07	TCGA-15-1446-01A-01R-0524-07	TCGA-15-1447-01A-01R-0524-07	TCGA-16-1055-01B-01R-0524-07	TCGA-16-1056-01B-01R-0524-07	TCGA-16-1060-01A-01R-0524-07	TCGA-16-1062-01A-01R-0524-07	TCGA-16-1460-01A-01R-0598-07	TCGA-19-0955-01A-02R-0524-07	TCGA-19-0957-01C-01R-0598-07	TCGA-19-0960-01A-02R-0524-07	TCGA-19-0962-01B-01R-0524-07	TCGA-19-0963-01B-01R-0524-07	TCGA-19-1385-01A-02R-0598-07	TCGA-19-1386-01A-01R-0598-07	TCGA-19-1387-01A-01R-0598-07	TCGA-19-1388-01A-01R-0598-07	TCGA-19-1389-01A-01R-0598-07	TCGA-19-1390-01A-01R-0918-07	TCGA-19-1787-01B-01R-0918-07	TCGA-19-1788-01A-01R-0598-07	TCGA-19-1791-01A-01R-0598-07	TCGA-19-2619-01A-01R-0918-07	TCGA-19-2621-01B-01R-0918-07	TCGA-19-2623-01A-01R-0918-07	TCGA-19-2624-01A-01R-0918-07	TCGA-19-2625-01A-01R-0918-07	TCGA-19-2629-01A-01R-0918-07	TCGA-26-1438-01A-01R-0524-07	TCGA-26-1440-01A-01R-0524-07	TCGA-26-1799-01A-02R-0598-07	TCGA-27-1830-01A-01R-0598-07	TCGA-27-1831-01A-01R-0791-07	TCGA-27-1832-01A-01R-0598-07	TCGA-27-1833-01A-01R-0598-07	TCGA-27-1835-01A-01R-0791-07	TCGA-27-1836-01A-01R-0791-07	TCGA-27-1837-01A-01R-0791-07	TCGA-27-1838-01A-01R-0791-07	TCGA-27-2518-01A-01R-0791-07	TCGA-27-2519-01A-01R-0791-07	TCGA-27-2523-01A-01R-0791-07	TCGA-27-2524-01A-01R-0791-07	TCGA-27-2528-01A-01R-0791-07	TCGA-28-1746-01A-01R-0598-07	TCGA-28-1747-01C-01R-0791-07	TCGA-28-1749-01A-01R-0598-07	TCGA-28-1750-01A-01R-0598-07	TCGA-28-1751-01A-02R-0598-07	TCGA-28-1752-01A-01R-0598-07	TCGA-28-1753-01A-01R-0791-07	TCGA-28-1755-01A-01R-0598-07	TCGA-28-1756-01C-01R-0791-07	TCGA-28-1760-01A-01R-0598-07	TCGA-28-2502-01B-01R-0791-07	TCGA-28-2513-01A-01R-0791-07	TCGA-28-2514-01A-02R-0791-07	TCGA-32-1976-01A-01R-0791-07	TCGA-32-1982-01A-01R-0791-07	TCGA-32-1986-01A-01R-0791-07	TCGA-32-2615-01A-01R-0918-07	TCGA-32-2634-01A-01R-0918-07	TCGA-32-2638-01A-01R-0918-07	TCGA-41-2571-01A-01R-0918-07	TCGA-41-2573-01A-01R-0918-07	TCGA-41-2575-01A-01R-0918-07	TCGA-41-3392-01A-01R-0918-07
1299	-0.401395	-1.187520	-0.903243	0.911678	-1.192508	-0.620847	1.863040	1.047677	-1.125024	-0.791552	-0.797000	0.385845	-1.243687	1.323062	1.086514	-0.080351	-0.764546	0.710000	0.113885	0.893783	-0.723348	-0.033155	0.485030	0.076480	-1.420380	0.318673	-0.932714	0.925324	0.043469	0.880650	0.280069	0.906126	-0.427448	0.928651	0.962221	-0.869407	-0.946773	-0.034565	-0.160648	0.495243	-0.326942	-0.397559	0.070660	0.263682	-0.289316	0.117626	1.054895	0.308722	-1.190683	0.030610	0.969332	-0.481245	-1.991595	1.258130	-0.182388	-0.993358	1.798162	0.085093	-1.549688	1.742012	-0.312362	0.899703	-1.727556	-0.969490	0.598816	-1.538368	0.805115	-0.748767	-1.139572	-0.032544	0.447560	-0.600641	-0.454790	-1.206099	1.548685	1.567883	-0.832770	-0.877453	0.029056	1.304717	0.954953	0.642963	0.533700	1.521972	-0.223836	-0.297826	-0.049811	1.584181	-1.275776	-0.882322	-1.547967	-0.212009	0.914748	-1.707727	1.651581	-1.400458	-0.957507	-1.918753	-0.516015	0.809266	0.186634	-0.274385	-1.537123	0.592227	-0.683765	0.879145	1.125552	-1.758843	-0.501386	-1.789716	1.711812	0.465925	0.760171	-1.756082	0.191915	2.925697	-0.981995	1.199501	-0.601203	1.146514	0.907227	-0.573611	0.908420	-0.355327	-1.026161	1.076468	0.465925	-1.036694	1.126486	0.346492	1.299068	0.710265	0.286720	-0.482542	0.337568	0.047162
1301	0.046573	0.698688	-0.552043	0.977261	-1.344888	-0.740998	-1.302775	-0.681782	0.840654	1.359229	-1.157432	1.323505	1.010177	0.012554	-0.325893	-1.019020	-1.083416	0.504967	1.348249	0.977856	-0.118729	2.128290	1.362986	-0.296262	0.987930	-0.294475	0.758413	0.415823	-0.305341	-0.504229	-0.066638	1.836863	1.853513	-1.232433	1.052847	-1.007852	-0.229798	0.127644	-0.621505	-1.261972	0.221916	-0.092507	1.062731	0.615941	0.228254	-0.777368	0.889384	1.220900	0.783275	-1.088905	-1.567119	0.506530	-0.573144	-2.164750	-1.486318	0.063734	0.201390	-0.958486	0.335600	-0.829565	1.590556	0.162879	0.409023	-0.444445	0.223147	-1.722695	1.245550	-1.762666	0.312599	-1.303901	0.722069	0.152215	-0.977774	1.006554	0.715712	-0.766092	0.401451	-0.252519	1.305532	0.967547	-0.676562	0.571672	1.379402	-1.938130	0.718897	-2.297813	0.439650	1.621745	-1.171661	0.327686	-2.182409	0.909050	0.196354	0.109560	0.351807	-0.220262	1.375356	0.390501	-1.175074	-1.303291	0.849883	0.179622	0.621524	-2.164247	-0.807162	1.239650	-1.132997	0.800077	0.314229	0.307741	-1.430953	-0.054469	1.238764	1.062217	-0.946407	-0.903507	0.594035	0.444809	0.192557	0.913840	-0.119208	0.874390	-0.494160	-0.073986	-1.158038	-1.231256	-0.054469	-1.842201	0.984244	-0.380900	1.369701	-0.540834	0.912724	0.619250	-0.654128	-1.009590
1302	0.338235	0.853557	-1.225936	0.378275	-0.496235	-0.344222	-0.569119	-0.029851	-0.174336	1.388617	-1.634548	0.052988	0.665388	1.955714	-0.514108	-0.826375	-0.397129	0.641725	1.001600	-1.359818	-0.077581	2.215397	0.197796	-0.381435	-0.333705	-0.850569	-0.611110	0.513375	-1.383688	0.040929	-0.182350	4.957112	0.451083	-0.435960	0.660210	-0.553263	0.445142	-0.091213	-1.537672	0.106179	-0.253009	-0.072606	0.495299	0.437034	-0.954194	-1.316618	-1.206596	0.356357	-0.599272	-0.630822	-0.308038	0.804312	-0.997291	-0.623541	-0.896959	-0.357165	2.077870	0.039236	0.431390	-0.655073	2.279104	0.700983	-0.551245	0.430783	0.749522	-0.915363	0.369300	-0.822330	0.945295	-1.312497	0.552737	-0.051573	-0.189100	0.634444	-0.280514	-0.553141	0.569928	0.467794	0.832038	0.694309	-0.051573	0.844779	-1.320663	-0.379817	2.203262	2.250992	-0.751140	0.329439	-0.799899	1.479223	-0.135504	-0.893741	-0.367094	-1.212480	1.627046	-0.009524	0.454832	-1.538481	-1.421988	0.384671	0.478513	-0.315832	-1.419359	-0.551321	1.311031	-0.657222	0.203535	-1.409575	-0.755918	0.172793	0.442993	-0.137856	-0.847333	-0.527861	0.113738	-1.519672	-0.838510	-0.545658	-0.577209	1.362806	-1.180709	1.188066	-0.246335	1.228515	-1.576225	0.394454	-0.137856	0.187355	-0.494617	-0.478733	1.950639	-0.526463	1.648080	0.066520	0.237216	-0.108220
1303	0.223317	0.220388	0.093442	0.166671	-0.471730	1.150837	-0.290311	-0.620904	-0.528165	-1.661097	-0.711768	1.630876	0.479466	0.031616	-0.477622	0.376167	-0.399971	4.573647	-0.286045	1.062460	-0.192997	3.773906	-0.215550	0.495114	0.234513	-0.898578	0.022831	-0.845978	-0.765800	0.394304	-0.279496	3.391928	-0.662282	0.371302	-0.251518	-0.126032	0.476685	-1.519165	-1.419231	-1.277478	0.151143	-0.998834	-1.196926	-0.405144	-0.478801	0.307150	0.031123	-0.508840	0.821864	-0.500092	0.901200	-0.465441	-1.033387	-0.771819	-0.460273	-0.242193	-0.861430	0.077179	0.845323	-1.577593	-0.432851	-0.979282	-0.045101	0.266578	0.204099	-0.502670	-0.597806	-1.214363	-0.563404	-0.819927	-0.646587	1.201216	0.565681	1.942045	0.514109	0.660599	0.101391	0.588616	-0.390988	-1.033049	-0.013638	0.147840	1.792827	-0.664958	-0.405946	-0.827714	0.791988	-0.330014	0.123383	-0.883212	-2.220686	1.262484	-1.305487	1.631808	-0.051806	-0.416767	-0.630471	-0.451922	-0.639357	1.033769	0.796195	-0.085673	0.203694	-0.255966	-0.526325	-0.975235	-1.016586	-0.159276	-0.267717	-0.482668	-0.818525	0.494426	0.483768	-0.181335	-1.463875	-0.530404	-0.491078	1.227810	0.376016	1.806597	1.489565	-1.034316	-0.186290	0.987304	0.563043	0.824580	0.494426	0.175583	1.720186	0.968914	0.195646	1.607471	-0.673629	0.320883	-0.849815	-0.399784
1305	-0.145513	0.133033	0.455544	-0.284723	0.097264	1.992881	-0.278461	-0.266329	-0.631952	-1.038419	-0.803389	-0.015707	1.024727	-0.073818	0.953180	-1.129041	-0.016897	2.498418	-0.480509	1.916592	-0.193391	1.019241	-0.137184	0.044022	1.434897	-0.890388	-0.512919	-0.400519	-0.720264	0.964255	1.389101	3.536035	-0.000887	-0.783998	-0.357144	0.194156	0.003321	-1.317089	-1.347476	-1.252452	0.387161	-0.289280	-0.109426	-0.045997	0.163216	0.077189	-0.984405	-0.069574	-0.581659	-0.702167	-1.345904	-0.796843	1.313835	-1.481701	0.217462	-0.151818	-0.786674	-1.091012	0.618600	-1.497676	-0.084251	-0.644350	-0.981551	-0.463068	0.897923	-0.036793	-1.202523	-1.542848	-0.374492	-1.123063	-0.758684	-0.329089	0.524079	0.561571	2.211918	0.349630	0.235420	-0.959080	0.112751	-1.173375	1.879547	0.514735	2.598967	-0.992166	0.779925	-1.753205	1.565869	0.068217	-0.540654	-1.163178	-2.149749	-0.108626	1.013512	0.094666	0.249422	0.180037	-0.370144	-0.058304	-0.590259	-0.914788	0.764750	-0.239315	1.433700	-0.782117	-1.287974	-0.327118	-0.831621	-0.787024	-0.794244	-0.933015	-0.804979	1.308943	1.038853	-0.728563	-1.496053	-0.024283	0.886416	1.924303	0.560764	1.678111	0.592155	-0.166300	0.901282	0.267774	1.048313	-0.587864	1.308943	-1.049314	1.126000	1.205142	0.787864	0.948489	0.775354	0.237221	-1.033959	0.133895
1306	0.647725	0.609362	0.390810	0.337637	-0.410899	0.292898	-0.116951	-1.239834	0.158160	-1.231122	0.105999	0.769068	0.642205	0.232139	-0.173303	-0.679094	-0.215104	1.142391	-0.856861	2.384868	0.497598	1.473269	-0.608920	0.544697	1.226839	0.324127	-0.255932	0.292195	-1.232403	-0.173211	-0.859254	1.615010	-1.285648	-1.333681	-0.524531	0.030459	0.648882	-1.094402	-0.620761	-1.677424	1.370182	-0.726456	0.021719	-0.213935	-0.223851	-0.146115	-1.025560	-0.668089	-0.382051	-0.845145	-1.880062	0.001790	-0.111708	-1.201676	0.438937	0.748068	-0.917914	-0.386548	-0.333874	0.851025	0.085584	0.662963	-0.456702	-1.709002	1.499711	1.136460	-0.415374	-1.253783	0.038834	-0.924853	-0.703337	-0.582471	1.609098	0.240117	1.109014	-0.965083	0.559580	-0.024518	-0.595482	0.145548	-0.563542	-0.513115	2.886536	0.263734	-1.040225	-0.623296	0.968200	-0.712357	1.631504	-1.332097	-0.899708	-0.262123	-0.968685	1.841450	-0.414850	-0.323965	0.655684	0.650038	-0.507552	0.138605	0.888441	0.045332	1.047165	-2.470037	-0.989947	-1.674040	-0.940964	-0.292488	-1.320687	-1.102288	-0.063542	0.459877	2.389916	-1.297636	-0.314379	-0.454097	0.456774	1.304503	0.616220	3.085929	-0.427511	-0.350863	0.034644	0.444777	1.425366	0.330629	0.459877	-1.313318	2.359934	1.015900	0.495299	1.884581	-0.362544	0.264258	-0.736271	0.624907
1307	-0.679892	-0.829341	-0.982384	-2.247425	-0.104324	0.803764	0.493926	1.610755	-1.936656	-2.248714	-0.419336	0.647735	0.521675	0.723450	1.274388	0.139768	1.002336	1.463903	-0.602987	0.014073	0.326369	1.960616	0.392001	-0.222681	-0.820793	0.773260	-0.347485	1.682954	0.893057	-0.204697	-0.085296	0.804736	-1.673574	-0.127289	-0.613849	-0.100174	0.068045	0.286073	-0.342879	1.000969	-0.862659	-0.396158	-0.333128	-1.254312	-0.391792	-0.644388	-1.497474	-1.535530	-1.540524	-0.735722	0.232404	-1.297522	-0.469806	0.939530	0.245560	-0.730727	-1.386319	0.022383	-0.891043	-1.260026	-0.740246	-0.067366	-1.389503	-0.624963	-0.297604	-1.647636	-0.967783	-0.581596	0.287902	-1.137383	0.623343	-1.101698	0.648635	1.402775	0.497125	0.975439	-0.977218	-1.173053	0.324848	0.832096	0.534229	-0.412252	1.749485	2.595515	-0.586432	0.864766	0.720708	0.374876	-0.883268	-0.186924	1.143763	0.597265	1.787541	-1.643275	2.515519	-0.028120	-1.154733	-1.953436	0.888387	0.521311	1.321753	-0.251077	0.570942	-0.128493	2.077705	-0.618871	0.837876	-1.549020	0.428537	-0.170050	0.317700	-0.184162	1.102840	-1.046194	-0.553701	1.460419	0.344748	0.311608	-0.152278	1.427266	0.947378	-1.106621	-1.045957	-0.340033	-0.433825	1.264657	-0.184162	0.762874	1.190131	1.006127	0.237082	0.797851	0.072649	-0.128176	0.709926	-0.135311
1308	0.714350	-0.279087	1.027198	-0.910453	0.411520	-0.184890	-0.348225	-0.222405	0.347629	-0.819586	0.429669	0.452044	-0.187127	0.670943	-0.224791	-0.135665	0.116945	-1.060857	0.190782	-0.437575	-0.232846	-0.214503	-0.433402	-1.060267	0.531694	-0.883230	-0.126219	-1.354591	0.225810	-0.528591	-0.723997	3.567474	-1.252413	0.116572	0.129251	-0.095988	-0.125967	-1.083232	3.873514	-0.442196	-0.120000	-0.169597	-0.781919	-0.148394	1.884246	1.560558	0.003651	1.284230	1.333559	-0.146529	-0.021976	-0.565682	-0.278167	0.136511	0.259997	1.513198	-0.111206	0.706217	1.573766	-0.546611	-0.347103	-0.717934	-0.744507	2.380219	-0.337564	1.272297	-0.735088	0.567493	-2.562729	-0.232126	-0.988885	0.531104	-0.554069	0.142530	0.517307	-0.569359	-0.317427	-0.400803	-1.040130	-0.516032	-0.285573	1.047960	0.556306	-1.428331	0.811751	0.997461	-0.683626	-1.308150	1.752339	-0.196976	1.138422	-0.712796	-1.365205	-0.065607	-0.469098	0.904710	0.227875	0.323392	-0.277369	1.346507	-1.073692	-0.146729	0.666688	-1.027451	-1.180814	-1.138675	-1.513079	0.307850	-0.023668	1.663385	-0.986900	0.166890	0.734462	-0.989787	-0.788138	-2.645516	-0.189518	-0.076153	0.925489	1.093576	-1.944814	-0.088182	-0.360311	0.709850	-0.705724	0.815384	0.166890	1.664131	0.773618	-0.993039	-0.225959	0.597430	0.854740	2.147625	-0.978496	-0.675691
1310	0.014051	0.738695	0.329694	-0.413204	0.306770	1.623975	0.425574	0.425829	-0.863247	-0.763911	-1.013949	-0.288881	0.563541	0.622548	0.144122	-0.449772	-0.489846	0.645136	-0.191837	2.124730	-0.783184	-0.667943	0.760755	0.774552	-1.819223	-0.588952	0.015554	-0.327877	-0.019256	0.506716	-0.171656	0.338609	0.398465	-2.367042	0.668650	-0.140047	-0.185636	-0.748965	-0.850423	-1.053341	-0.015831	-2.149433	0.066949	-2.497825	0.005759	0.720639	1.122653	-0.226450	0.600696	0.793424	0.309267	0.911015	1.421704	-1.384327	-0.345253	0.996360	0.155187	0.083869	-0.578735	2.141544	0.580185	0.390792	-0.119016	2.351618	2.080778	-1.117927	0.476119	-0.050277	0.391429	-0.374998	0.224444	0.222746	0.294913	1.175777	-1.243098	-0.838537	-0.224327	0.606081	0.641679	2.017587	-0.126204	-0.325725	-1.257592	-0.989724	-0.970197	-0.340644	-0.555447	2.107717	0.634657	0.201035	-0.376303	-0.948352	-2.181138	0.244317	-1.997324	-1.462862	0.562914	0.974558	-0.488738	-1.119625	0.276174	-0.946604	0.603473	-0.601295	-0.192457	0.443039	-0.676826	0.098759	-0.520606	0.193001	-0.072320	-0.780407	-0.358017	0.316078	-0.717580	-0.424273	-2.586742	1.516601	-0.384793	-0.159769	-0.337248	0.857364	0.184479	0.197246	-0.335942	-0.210711	-0.780407	1.129052	2.952335	0.701730	0.817409	-0.421107	-1.693373	0.272547	0.229671	2.979242
1311	0.263126	-0.395788	-0.528197	-1.169627	0.282781	2.118266	-0.381810	-0.000140	-1.353146	-1.276864	0.169699	0.533875	-0.845048	-0.495909	-0.891007	2.421945	-0.744578	2.623614	-0.017974	-0.718851	0.416589	-1.252112	-1.168787	0.716736	1.285580	1.369564	-0.016353	-1.147896	1.819464	0.077064	2.460794	1.066384	-0.917601	0.503013	0.249438	0.445164	-0.174147	1.644385	1.755786	-0.886364	-0.554459	-0.835459	-0.370722	1.118196	-0.193354	0.827388	-0.348316	1.487900	-1.406308	1.774912	-0.968198	-0.381819	1.059199	2.020344	1.262325	0.048281	0.017608	-0.713691	-0.367076	-0.420628	-0.199874	-0.694259	-0.484037	-0.454772	-1.114035	2.493805	0.572015	-0.181215	0.695755	0.665641	-0.297188	0.488713	-0.267114	-0.367475	-1.074446	-1.051467	-0.827740	0.919680	-0.461116	-1.240898	-0.523137	0.014285	-0.693359	1.097947	-0.625969	0.624668	0.531901	-0.916144	-0.704582	-0.426297	-0.804511	-1.304748	2.580196	-0.576496	-1.170917	1.155913	-0.897710	0.970435	-1.048769	-0.426947	-0.639957	-0.605029	-0.782580	-1.093054	-0.864049	-0.448918	-0.803602	0.782687	1.223045	-0.359547	-0.896620	-0.047525	0.969021	-1.690822	-0.245549	-0.034645	1.758110	-0.396923	0.054275	-0.486235	1.885047	-0.328925	0.927449	0.063576	0.775293	-0.043928	-0.047525	-0.921248	-1.192906	-0.607768	1.234792	1.001200	-1.140095	-0.760682	-0.354194	-0.755087
1314	1.239117	-0.079982	-0.428295	-0.155794	-0.835038	-0.793871	-0.773775	0.008440	0.644196	0.381341	0.312211	0.571047	-0.932935	0.313015	0.417514	-0.138743	2.114497	1.327874	-0.725464	0.443317	-0.607300	1.429352	-0.044084	-0.630083	-0.182344	0.648848	0.132784	1.534679	1.262177	0.474415	-0.698385	3.311162	-0.551283	-0.231907	-0.919993	-1.240725	-0.963869	1.734617	-0.000871	-0.088489	-0.597319	0.320665	-0.360990	-0.448578	3.112590	0.373108	0.080511	-0.065788	-3.212175	-0.059521	-0.573977	-0.297457	0.059448	0.946885	0.547347	-0.582656	1.074055	-1.472505	0.220989	-1.342477	1.575457	-0.674294	-1.945942	0.553168	-1.369614	-0.098745	-1.937928	-2.249817	0.180187	0.771836	-0.729952	0.785283	-1.028980	-0.321602	-0.371440	0.765991	-0.635709	-1.049880	-0.308547	0.425164	0.160701	-0.419671	-0.580245	0.032280	-0.199225	0.137583	-1.200808	0.013629	-0.880240	-0.486999	1.401218	0.163947	1.786897	-1.305470	0.291757	0.798175	1.357647	-1.692147	1.103603	-1.310934	-0.368835	0.993695	-0.007108	0.423750	-0.191163	-0.374438	1.489664	-0.814942	0.377955	0.028285	-0.339873	-1.149338	-0.531990	0.774223	-0.019141	1.410864	1.195435	1.294307	0.735639	-0.301289	-0.813358	1.299958	1.011356	-1.837424	0.663318	0.528273	-1.149338	-1.466051	-0.727323	0.393041	1.462950	-0.680084	0.409921	-0.094889	0.151085	-0.282988
1315	0.510389	-2.176726	-0.085047	0.506659	0.037412	0.509744	1.083547	-0.863873	-1.866210	-0.828352	1.177897	-0.832828	0.419690	-1.163861	0.695402	0.804971	0.815641	1.754156	-0.955359	2.131359	0.604381	1.080213	-0.528045	-1.392598	-1.116170	0.139999	-0.492348	-0.292725	1.059336	0.812449	0.370594	0.465840	-1.292807	-0.618239	-0.172624	0.725050	1.324296	-1.544358	-1.803599	0.493402	0.054948	-0.876384	-0.931526	-0.979517	1.339812	0.413134	0.624394	-0.626335	-0.089541	0.597052	-0.501855	0.138548	-1.835118	0.262976	1.376395	0.351367	-0.894348	0.026243	-0.069659	1.626863	-0.893213	0.819361	0.118336	-0.279905	1.430224	1.914867	1.111902	0.655724	1.342855	0.530471	-1.665743	-1.206164	1.030323	1.317314	-0.870297	0.303447	0.091232	0.070524	0.286557	0.859167	0.364676	-0.720446	1.045301	0.989085	0.921052	-2.126278	0.203486	-0.357196	0.554622	-2.580307	0.711941	0.414796	-0.678203	-1.252006	-1.569611	-0.134837	0.522574	-0.034210	0.040089	0.284409	-0.774574	0.444893	-1.898726	-0.033734	-1.094080	-2.406395	-0.402831	1.234610	-0.605318	1.050384	0.407296	-1.099809	0.427706	-0.875907	0.130152	-0.908850	-0.428145	0.064198	-0.552752	0.503795	-0.500295	-2.230943	-0.190388	-0.564677	1.180542	1.826674	-1.099809	-0.340706	0.760350	1.278096	0.330651	0.964429	0.041869	-0.136627	1.253031	1.175868
1316	0.763379	-0.147759	0.584197	0.514900	0.895092	0.837157	1.021457	1.460425	-0.725156	-1.010504	-1.209741	0.905147	0.806059	-1.191458	1.734419	-1.167380	1.027179	1.004965	-1.035064	-0.670706	0.300505	-0.742848	-1.143527	0.451679	-0.981019	-0.827117	-1.807796	0.849058	-0.211692	0.219839	-0.307597	-0.451985	0.022805	-1.242300	-1.231200	0.775541	0.583555	-0.262368	-1.410616	-0.001670	0.881146	-0.560123	-0.587058	-1.342692	-0.420934	-0.285034	-0.702772	-0.520348	-1.717089	-0.451959	-0.877696	-1.863681	0.160282	-0.453102	-1.669437	-0.468437	-2.479096	0.833340	-0.193317	0.485201	-1.347196	-0.270098	-0.200592	-1.661332	0.473309	0.758085	-1.619542	0.801834	-0.368288	0.338272	-0.313626	-0.333215	0.920569	-0.412878	0.889961	1.685850	-0.171662	0.738145	1.210675	-0.239514	-0.469849	-0.883098	1.858014	1.369347	-0.149380	0.729028	2.039947	0.305568	0.479503	-0.198516	-1.210701	2.177307	-0.671929	1.021631	0.797336	1.603836	0.185584	1.099646	0.394928	-0.263894	1.986485	-0.491898	0.072875	-0.557078	0.005012	-0.720275	-1.406383	0.983978	-0.763044	0.237878	-0.823852	-0.777573	0.176743	-1.609992	-0.236669	-0.727177	0.885659	1.279809	-0.354657	1.623562	1.581562	-0.697176	0.574682	0.057495	0.189068	0.998833	-0.777573	0.722136	2.082355	1.817602	-0.730369	1.570371	-0.815419	-0.351239	-1.784181	0.940336
1317	-1.978958	-2.027105	-1.385002	0.603826	1.011804	-0.577909	0.623851	-0.050820	-0.626563	-0.359096	1.388746	-1.025418	0.222842	-2.093002	0.636015	1.810535	-0.267606	0.455939	-0.551923	2.635245	1.929140	0.533929	-0.835838	-2.157711	-1.121549	0.272249	0.395403	-0.251027	0.112859	1.175375	0.734328	1.422189	-0.306649	-1.341778	0.176862	1.476943	1.565082	-1.198398	0.559201	-0.449847	-0.641166	1.061064	0.196329	-0.599164	-0.272017	0.212234	1.280706	-1.133205	-1.287912	0.596642	0.368579	0.867909	0.432690	-0.784528	-0.545000	-0.341830	0.604248	-0.151525	0.611782	0.678173	-1.198778	1.217482	-1.151745	-0.696973	-0.092989	0.958758	0.607922	1.713517	2.493869	-0.199206	-0.699322	-0.619627	-0.039969	0.514222	-0.280448	0.449351	-1.149550	-0.555516	0.213248	-0.513831	-0.017416	0.677793	1.318462	0.534309	2.436981	-1.665224	0.562563	0.612986	0.136843	-2.056223	0.233267	1.192010	-0.029896	0.353755	-2.083468	-2.157715	-0.150262	0.180745	-0.190363	-0.690131	-0.136701	0.246909	-0.902609	-1.075936	-0.534837	-1.969475	-1.114749	-0.022458	-1.257288	1.307778	0.758528	0.505886	-0.021317	-0.667198	0.113746	0.362375	-0.255673	-0.167109	1.209499	0.050522	0.109100	-1.118930	-1.032478	0.403131	0.266041	0.999514	0.505886	-0.555616	-0.997677	-0.002655	-0.321055	0.086163	-0.098314	1.080513	2.007333	-0.220454
